Date,PlotName,NAME,PLOT,BLOCK,RANGE,ROW,PEDIGREE,MAT_DAY,DH,HT,LODG,YLD,ID,Blue,Green,Red,RedEdge,NIR,NGRDI,BGI,GLI,NDVI,NDRE,CIG,CIRE,Canopy,objNumCell,naNumCell,Height_0,Height_25,Height_50,Height_75,Height_100,Height_10,Height_90,DAP
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1081,MAX,1081,1,8,29,NA,213,179,33,1,88.5,140,0.058125858,0.052716218,0.041766154,0.076239598,0.118978965,0.118870073,1.100613594,0.031145666,0.473428572,0.213730286,1.263013558,0.556199197,0.224049217,2003,8940,-0.312228649,-0.296951325,-0.291951208,-0.28714026,-0.270665643,-0.301812852,-0.282295984,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1080,NDHWS17-0066-H47,1080,1,8,30,NDSW1379/NDSW1370,211,177,34,2,120.2,141,0.056407964,0.052089729,0.040979981,0.075040892,0.117648943,0.123401383,1.07988951,0.038989082,0.476088958,0.215708483,1.267189707,0.563554299,0.256711409,2295,8940,-0.327123829,-0.299087237,-0.293574544,-0.288339787,-0.275245325,-0.305648347,-0.283922552,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1079,NDSW0932,1079,1,8,31,NDSW0345/ND2831,211,174,31,2,109.45,142,0.057066233,0.051958583,0.041210184,0.074554204,0.114028307,0.118238866,1.096973307,0.031662728,0.463708067,0.205480333,1.19744747,0.525333524,0.219127517,1959,8940,-0.331515802,-0.308044502,-0.301576168,-0.296217244,-0.27509408,-0.314094292,-0.291443433,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1078,NDHWS17-0187-C22,1078,1,8,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,212,179,33,1,111.03,143,0.05562206,0.050727466,0.040541276,0.072651801,0.113368361,0.114326748,1.094162944,0.030619309,0.467097486,0.214314717,1.241257446,0.557384753,0.226733781,2027,8940,-0.340025189,-0.311418083,-0.305932411,-0.300808921,-0.290340914,-0.316794362,-0.296574799,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1067,NDHWS17-0323-A01,1067,1,7,22,NDSW15128/NDSW1370//NDSW14098,212,175,32,1,117.23,144,0.058606653,0.054025089,0.042302399,0.077384,0.121822154,0.125604231,1.081319534,0.039870994,0.477177143,0.21757388,1.26300416,0.570008631,0.279753915,2501,8940,-0.305133478,-0.28192477,-0.275125916,-0.270755688,-0.255023542,-0.287853861,-0.266283558,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1068,NDHWS17-0362-A17,1068,1,7,23,NDSW1379/B104'S'//NDSW14098,207,174,29,2,108.36,145,0.059684407,0.053843168,0.04256103,0.076862974,0.118119498,0.12017769,1.106950195,0.030092904,0.46360479,0.206754158,1.19772582,0.531477858,0.215324385,1925,8940,-0.29530041,-0.276768373,-0.271710009,-0.26599712,-0.25298086,-0.281112101,-0.261835457,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1069,NDHWS17-0066-C31,1069,1,7,24,NDSW1379/NDSW1370,208,176,30,2,NA,146,0.060129218,0.053268727,0.042965809,0.075569524,0.114311351,0.109671988,1.125803959,0.019985824,0.449534802,0.20097223,1.152743407,0.511019292,0.169574944,1516,8940,-0.294239874,-0.278800892,-0.275197299,-0.270852962,-0.257202144,-0.282972467,-0.266864077,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1070,MAX,1070,1,7,25,NA,210,177,32,1,93.93,147,0.058267102,0.052837198,0.04182977,0.076095593,0.118687228,0.118925899,1.101392375,0.030898948,0.470931024,0.213112692,1.249878777,0.553718536,0.231319911,2068,8940,-0.308416656,-0.284993225,-0.280082967,-0.274972136,-0.260358335,-0.289828902,-0.27047573,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1071,NDHWS17-0187-H58,1071,1,7,26,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,30,1,111.16,148,0.058540822,0.052827958,0.042164302,0.075289937,0.115740785,0.114715237,1.10653852,0.027842232,0.459186364,0.206848195,1.19353262,0.532447394,0.212639821,1901,8940,-0.309471748,-0.291007436,-0.286367963,-0.282466397,-0.263652157,-0.295375789,-0.279229478,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1072,NDHWS17-0066-H59,1072,1,7,27,NDSW1379/NDSW1370,208,176,33,1,107.98,149,0.057114334,0.05185109,0.041306045,0.073756846,0.113887909,0.115581438,1.100149239,0.029736727,0.461306659,0.209268902,1.198954285,0.539487778,0.224832215,2010,8940,-0.303914848,-0.289988943,-0.285690322,-0.281919889,-0.263711984,-0.295413514,-0.278106558,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1073,NDHWS17-0001-A24,1073,1,7,28,CHECK_02/NDSW1370,205,173,30,2,112.84,150,0.055977255,0.05178632,0.04062888,0.073670388,0.114430279,0.123739984,1.080390137,0.039315627,0.467392502,0.210715581,1.209482228,0.546177129,0.271364653,2426,8940,-0.310213794,-0.298818077,-0.293021242,-0.287421602,-0.268076321,-0.303518338,-0.28286763,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1074,NDSW14098,1074,1,7,29,FREYR/NDSW0612,205,174,31,2,111.16,151,0.053789214,0.050177479,0.039005929,0.071897143,0.113320053,0.128657068,1.071036161,0.043807845,0.479514422,0.217829308,1.260922226,0.569171681,0.291275168,2604,8940,-0.308125275,-0.293621906,-0.287610109,-0.282492211,-0.268808223,-0.297889799,-0.278528826,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1075,NDHWS17-0001-C44,1075,1,7,30,CHECK_02/NDSW1370,207,174,32,1,108.77,152,0.054565025,0.050760605,0.039618143,0.072696914,0.113701514,0.12642634,1.07490857,0.042005994,0.474269942,0.213864004,1.239704028,0.556263734,0.279082774,2495,8940,-0.318888566,-0.306061006,-0.301742864,-0.296388577,-0.283854824,-0.309549047,-0.292301952,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1076,NDHWS17-0057-C20,1076,1,7,31,NDSW1370/NDSW0914,211,176,32,1,101.7,153,0.055199173,0.049402475,0.040018092,0.069867274,0.106320224,0.107276293,1.114384497,0.021981344,0.449032037,0.203796501,1.158882978,0.520127898,0.184004474,1645,8940,-0.324628342,-0.305787943,-0.29947047,-0.295421239,-0.281241459,-0.312031637,-0.29128936,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1077,NDHWS17-0013-A20,1077,1,7,32,NDSW1379/NDSW0601,210,177,30,2,109.32,154,0.053661814,0.049431896,0.039295567,0.070197237,0.108903774,0.1165292,1.084609055,0.034547049,0.462945066,0.211228408,1.204540589,0.546412715,0.254026846,2271,8940,-0.325306432,-0.307377852,-0.302811873,-0.29845442,-0.2805519,-0.313058613,-0.294995915,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1066,NDHWS17-0066-C43,1066,1,6,22,NDSW1379/NDSW1370,207,174,26,1,105.37,155,0.061219026,0.053263244,0.043123297,0.076275979,0.115254456,0.107141636,1.146819949,0.013575488,0.451207673,0.200192999,1.169294204,0.509273161,0.142170022,1271,8940,-0.288630166,-0.266626692,-0.262313959,-0.258068956,-0.236589609,-0.270220192,-0.253942547,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1065,NDHWS17-0256-H67,1065,1,6,23,NDSW14098/NDSW0612,208,174,28,2,109.96,156,0.059939454,0.053155921,0.042280006,0.076495893,0.116555823,0.116266985,1.125501115,0.023335872,0.462944601,0.203988506,1.197576235,0.521337038,0.1950783,1744,8940,-0.293187966,-0.271609068,-0.26661174,-0.262409569,-0.24858844,-0.276569955,-0.256740667,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1064,NDHWS17-0323-A01,1064,1,6,24,NDSW15128/NDSW1370//NDSW14098,211,175,29,1,NA,157,0.059795651,0.052896783,0.042234646,0.076091133,0.116300862,0.114442947,1.128243759,0.022053559,0.461464427,0.204724332,1.203507053,0.525299052,0.189709172,1696,8940,-0.300475913,-0.277198709,-0.271435587,-0.266742149,-0.251512904,-0.283945726,-0.26363424,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1063,CHECK_02,1063,1,6,25,SUNEL/4/RUSS/3/RUSS//CHINASCAB#22/N92-0248,207,173,27,1,104.27,158,0.059839558,0.052373666,0.042140202,0.07518134,0.113106365,0.110407578,1.139714751,0.016843853,0.453338983,0.198478869,1.165579808,0.502839559,0.154809843,1384,8940,-0.304498134,-0.281767196,-0.276241531,-0.271935236,-0.258707484,-0.287597451,-0.268747068,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1062,NDHWS17-0126-H51,1062,1,6,26,NDSW0932//NDSW0450/NDSW10067'S',207,175,28,2,93.79,159,0.059458205,0.052456396,0.042207473,0.075197491,0.112709636,0.110283488,1.130857329,0.019073957,0.451403832,0.196778803,1.153496493,0.496899755,0.164541387,1471,8940,-0.303482762,-0.287542969,-0.28269267,-0.277149418,-0.26040946,-0.293334725,-0.272404641,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1061,NDHWS17-0187-H66,1061,1,6,27,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,207,176,30,2,98.53,160,0.058084647,0.05130565,0.041446148,0.073470222,0.111988718,0.10848965,1.129448939,0.018870973,0.45451542,0.20368538,1.188555529,0.521634113,0.168232662,1504,8940,-0.305484873,-0.285772075,-0.28117935,-0.277055557,-0.258710278,-0.289872819,-0.272798678,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1060,NDHWS17-0066-H59,1060,1,6,28,NDSW1379/NDSW1370,209,178,31,1,98.22,161,0.057786324,0.051624293,0.04139793,0.07388054,0.11346968,0.112449047,1.116723284,0.024192284,0.459530743,0.206859177,1.203221414,0.532619143,0.201901566,1805,8940,-0.311221553,-0.29281821,-0.288594161,-0.283669515,-0.268682272,-0.296219967,-0.279645227,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1059,NDHWS17-0001-C44,1059,1,6,29,CHECK_02/NDSW1370,207,174,32,1,100.36,162,0.056990593,0.05176353,0.040700938,0.074518004,0.115394512,0.122259184,1.100148113,0.03326798,0.47078287,0.209780561,1.230392465,0.542130278,0.241163311,2156,8940,-0.318019443,-0.299958227,-0.294896752,-0.290788313,-0.272062282,-0.304172872,-0.286972,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1058,NDHWS17-0128-C36,1058,1,6,30,NDSW10067'S'//NDSW1304'A'/NDSW0932,205,172,33,1,86.05,163,0.054781737,0.050234012,0.039301051,0.072357262,0.11295723,0.125164703,1.089005009,0.03748457,0.47654692,0.213930566,1.252529044,0.555970691,0.2598434,2323,8940,-0.323776796,-0.301646433,-0.296082511,-0.292421574,-0.28110862,-0.306004561,-0.28841773,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1057,ELGIN-ND,1057,1,6,31,WALWORTH/REEDER//ND721,205,172,33,2,107.61,164,0.053338765,0.050113221,0.038579753,0.072898817,0.117427339,0.132863894,1.064714705,0.04819742,0.493774569,0.225849566,1.342438954,0.600966453,0.315212528,2818,8940,-0.335120884,-0.306806561,-0.301341094,-0.296102536,-0.282686003,-0.311356718,-0.293350746,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1056,NDHWS17-0066-A04,1056,1,6,32,NDSW1379/NDSW1370,207,178,30,1,101.53,165,0.055126025,0.049255715,0.039754147,0.070409216,0.108003573,0.1091147,1.115915584,0.022827405,0.456472283,0.206528052,1.199584543,0.531291474,0.193288591,1728,8940,-0.324358967,-0.306744961,-0.300311939,-0.29414906,-0.273999398,-0.311014833,-0.289328662,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1045,NDHWS17-0187-C42,1045,1,5,22,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,213,179,29,1,109,166,0.061694171,0.052891105,0.044209659,0.074867313,0.109465519,0.09123817,1.16366733,0.001779308,0.422796401,0.185951318,1.077448891,0.462046665,0.06901566,617,8940,-0.288353058,-0.272008515,-0.266375504,-0.261831194,-0.249915302,-0.276144014,-0.257898031,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1046,NDHWS17-0066-C32,1046,1,5,23,NDSW1379/NDSW1370,211,177,28,1,108.4,167,0.060490151,0.053385747,0.043584515,0.07614787,0.1142622,0.102971618,1.1316034,0.015532719,0.443506276,0.19689505,1.144509198,0.498009399,0.151565996,1355,8940,-0.296320123,-0.277127856,-0.269990764,-0.263921389,-0.251840201,-0.282257297,-0.259124088,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1047,NDHWS17-0365-A18,1047,1,5,24,NDSW1379/B105'S'//NDSW14098,204,172,28,3,117.84,168,0.059141405,0.052716876,0.042689397,0.075503319,0.114067216,0.107524242,1.120157729,0.0206081,0.450449938,0.199770363,1.168638305,0.507404416,0.174161074,1557,8940,-0.299970569,-0.275173052,-0.270549834,-0.265799506,-0.253749839,-0.279971508,-0.262175747,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1048,NDHWS17-0323-A05,1048,1,5,25,NDSW15128/NDSW1370//NDSW14098,207,175,28,1,112.77,169,0.059624388,0.053552374,0.043234642,0.076554115,0.116431147,0.109086887,1.111988239,0.023885795,0.452202651,0.202081899,1.178471029,0.51675068,0.201118568,1798,8940,-0.308479566,-0.287938222,-0.280037941,-0.274743496,-0.261177957,-0.294633444,-0.270614157,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1049,NDHWS17-0256-A06,1049,1,5,26,NDSW14098/NDSW0612,210,179,35,1,113.6,170,0.060622037,0.053445226,0.044024264,0.075791919,0.112457719,0.098696676,1.13224891,0.013438054,0.433708894,0.191888311,1.11019064,0.482113444,0.140715884,1258,8940,-0.314510907,-0.288182255,-0.281439851,-0.274573733,-0.254261452,-0.294752875,-0.267737763,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1050,NDHWS17-0013-A17,1050,1,5,27,NDSW1379/NDSW0601,207,176,29,2,107.78,171,0.060623381,0.053277634,0.04390471,0.075544579,0.112653743,0.098806291,1.135249222,0.012865935,0.435062497,0.193816036,1.122998915,0.489930195,0.139261745,1245,8940,-0.315414565,-0.291447848,-0.285178692,-0.280080346,-0.265892954,-0.298805047,-0.275563135,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1051,NDHWS17-0323-A04,1051,1,5,28,NDSW15128/NDSW1370//NDSW14098,209,178,28,1,107.39,172,0.060614674,0.053259032,0.043928137,0.075205923,0.110755579,0.098072782,1.13662698,0.011974077,0.428616048,0.188384169,1.084061153,0.470526437,0.129977629,1162,8940,-0.31569565,-0.297358803,-0.292328103,-0.287175054,-0.269953,-0.301989839,-0.283132493,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1052,NDHWS17-0256-H67,1052,1,5,29,NDSW14098/NDSW0612,204,175,27,1,98.66,173,0.059094783,0.053142459,0.04307737,0.075522894,0.11394741,0.107075182,1.111032923,0.023165466,0.445178219,0.198206778,1.147611292,0.504332195,0.205928412,1841,8940,-0.325032417,-0.296412568,-0.289559172,-0.283815402,-0.271653282,-0.304240984,-0.279871261,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1053,CHECK_01,1053,1,5,30,00S0313-15/SYSOREN,204,174,26,2,98.8,174,0.05748844,0.052502362,0.042167297,0.074632114,0.1133287,0.112291028,1.09421281,0.030297174,0.450709021,0.200897473,1.161597683,0.513210068,0.23836689,2131,8940,-0.322875349,-0.300858151,-0.294790006,-0.289830784,-0.27182498,-0.305355385,-0.285066968,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1054,NDHWS17-0013-A21,1054,1,5,31,NDSW1379/NDSW0601,205,176,29,2,98.76,175,0.058209555,0.051728303,0.042650884,0.073159292,0.109805262,0.098119649,1.123374803,0.015515624,0.436290435,0.196978389,1.127707392,0.498448139,0.157270694,1406,8940,-0.346057022,-0.306826932,-0.300616614,-0.294419484,-0.280696991,-0.312393346,-0.288636944,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1055,NDHWS17-0187-C25,1055,1,5,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,178,28,1,94.57,176,0.057758293,0.050271614,0.042099392,0.070784214,0.103966647,0.090052352,1.146770874,0.005535222,0.421347044,0.187900089,1.074820337,0.468066681,0.087360179,781,8940,-0.32216389,-0.305044343,-0.299987448,-0.295753733,-0.282890237,-0.310094299,-0.292363572,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1044,NDHWS17-0256-A06,1044,1,4,22,NDSW14098/NDSW0612,212,176,31,2,109.85,177,0.058409875,0.052042585,0.042732473,0.073482465,0.109226147,0.1006841,1.120308347,0.017486462,0.43405529,0.192830497,1.104971923,0.485072551,0.152702703,1356,8880,-0.312167846,-0.274622896,-0.266838445,-0.262129146,-0.243001364,-0.282539784,-0.257330333,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1043,NDHWS17-0066-C35,1043,1,4,23,NDSW1379/NDSW1370,211,176,28,1,103.13,178,0.059097354,0.052188351,0.043129818,0.073287001,0.108296408,0.097383704,1.130137505,0.013354603,0.427155207,0.190092727,1.080189925,0.476245689,0.123873874,1100,8880,-0.292400069,-0.274845916,-0.270231415,-0.265072819,-0.255848686,-0.279800007,-0.261729843,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1042,NDHWS17-0256-C48,1042,1,4,24,NDSW14098/NDSW0612,208,174,29,1,117.84,179,0.058479455,0.052487929,0.043017403,0.073791078,0.111403751,0.102108198,1.111544091,0.020755532,0.437156153,0.198613808,1.129552139,0.506714581,0.178378378,1584,8880,-0.300933989,-0.277624606,-0.271425196,-0.266030829,-0.254768855,-0.288168744,-0.261313626,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1041,NDHWS17-0256-A16,1041,1,4,25,NDSW14098/NDSW0612,208,176,28,1,94.08,180,0.060703234,0.053369615,0.044470335,0.074149761,0.107679377,0.092751966,1.136230965,0.009601775,0.412868606,0.182288758,1.021065665,0.450798692,0.110135135,978,8880,-0.299420757,-0.283733562,-0.278644448,-0.272730752,-0.26126028,-0.288793822,-0.268750316,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1040,NDHWS17-0323-C12,1040,1,4,26,NDSW15128/NDSW1370//NDSW14098,212,176,28,1,94.1,181,0.06041645,0.054056369,0.044641855,0.075443478,0.111005769,0.098025173,1.115785015,0.01774571,0.422112961,0.187480627,1.058534057,0.468817851,0.165878378,1473,8880,-0.320798958,-0.296799582,-0.290964248,-0.283469831,-0.262211973,-0.302667654,-0.276781731,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1039,NDHWS17-0066-C42,1039,1,4,27,NDSW1379/NDSW1370,208,176,28,1,95.46,182,0.060679025,0.053864144,0.044791553,0.075025146,0.110419445,0.094988724,1.123659579,0.014367571,0.418560245,0.187350363,1.058929668,0.470469789,0.145045045,1288,8880,-0.313155957,-0.295262264,-0.290280641,-0.285581004,-0.271847351,-0.299371466,-0.281532635,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1038,NDHWS17-0057-C20,1038,1,4,28,NDSW1370/NDSW0914,210,176,27,2,100.68,183,0.060832152,0.05385455,0.045099087,0.074467045,0.108476332,0.090745327,1.126631493,0.011062874,0.411228301,0.184319576,1.022626214,0.457526838,0.111599099,991,8880,-0.325561499,-0.296519271,-0.287800398,-0.281126937,-0.261584398,-0.307869767,-0.276280513,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1037,NDHWS17-0066-C36,1037,1,4,29,NDSW1379/NDSW1370,207,176,29,2,106.38,184,0.061162984,0.05459951,0.045341905,0.07542622,0.110365367,0.095339932,1.117539439,0.01576577,0.414903691,0.185580649,1.029626311,0.46291261,0.145608108,1293,8880,-0.320248355,-0.295916914,-0.290362955,-0.283897645,-0.272854879,-0.301117922,-0.278982702,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1036,NDHWS17-0066-A24,1036,1,4,30,NDSW1379/NDSW1370,205,173,28,1,83.37,185,0.061036481,0.054509989,0.045391666,0.075221422,0.109932658,0.094506163,1.116177468,0.015983337,0.412294305,0.184587162,1.027624591,0.461445938,0.153153153,1360,8880,-0.325718668,-0.302576369,-0.29715409,-0.290823916,-0.274151411,-0.306189942,-0.284157165,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1035,NDHWS17-0362-C28,1035,1,4,31,NDSW1379/B104'S'//NDSW14098,210,176,26,1,94.62,186,0.060978415,0.053499149,0.045237294,0.073429109,0.104971566,0.086222786,1.136866316,0.006558972,0.396467676,0.175395563,0.970443311,0.430259556,0.100788288,895,8880,-0.325672913,-0.300230351,-0.295757127,-0.291518591,-0.283612311,-0.305315285,-0.288725656,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1034,NDHWS17-0187-C32,1034,1,4,32,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,174,28,1,90.72,187,0.058158234,0.053010187,0.043370809,0.074096412,0.110851235,0.103143101,1.09515503,0.025859654,0.430678662,0.193731796,1.096423252,0.491573264,0.203941441,1811,8880,-0.34399342,-0.314098404,-0.308544127,-0.301459553,-0.272552366,-0.320642459,-0.29573553,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1023,NDHWS17-0066-H57,1023,1,3,22,NDSW1379/NDSW1370,207,174,26,1,94.64,188,0.06184235,0.053775924,0.044778881,0.075878937,0.111924596,0.093102598,1.147843647,0.006777994,0.425778849,0.189664982,1.087458587,0.474314351,0.093847875,839,8940,-0.281790286,-0.264705724,-0.258508155,-0.253286943,-0.244133994,-0.268818629,-0.249065801,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1024,NDHWS17-0066-A09,1024,1,3,23,NDSW1379/NDSW1370,210,176,32,2,100.48,189,0.063231631,0.054983458,0.045726024,0.077359768,0.112898112,0.092922717,1.149355348,0.006260348,0.420466837,0.184511401,1.054098336,0.457078056,0.094742729,847,8940,-0.291588784,-0.272460596,-0.265772799,-0.257865005,-0.238735048,-0.278148734,-0.251789233,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1025,NDHWS17-0187-H63,1025,1,3,24,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,211,179,28,1,87.65,190,0.062900377,0.054035293,0.045254187,0.075948836,0.110496864,0.089707275,1.161803057,0.001487977,0.417342028,0.183892061,1.049754665,0.454802325,0.066107383,591,8940,-0.289284684,-0.274254503,-0.269683336,-0.264932885,-0.24988409,-0.279001515,-0.260620016,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1026,NDHWS17-0323-A05,1026,1,3,25,NDSW15128/NDSW1370//NDSW14098,211,175,27,1,93.56,191,0.062493823,0.054958411,0.044986854,0.077823434,0.115478502,0.101342566,1.136193401,0.013861275,0.4344169,0.191279097,1.103162362,0.480540496,0.144407159,1291,8940,-0.306427744,-0.284960698,-0.278404151,-0.272318976,-0.256281571,-0.290955971,-0.266749738,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1027,NDHWS17-0066-A23,1027,1,3,26,NDSW1379/NDSW1370,212,181,31,1,95.68,192,0.063672554,0.054655139,0.045624849,0.076839054,0.110920929,0.09138148,1.162917577,0.002068456,0.415224188,0.180024715,1.033943946,0.443206388,0.073825503,660,8940,-0.31328144,-0.292551598,-0.283470097,-0.274622971,-0.256589133,-0.299741043,-0.268619706,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1028,NDHWS17-0365-A22,1028,1,3,27,NDSW1379/B105'S'//NDSW14098,212,177,28,1,88.05,193,0.065154409,0.055612776,0.046582296,0.078061994,0.111924797,0.089439048,1.169759033,-0.000515592,0.410429453,0.176879055,1.015976274,0.433478015,0.064765101,579,8940,-0.325617854,-0.294519985,-0.287714829,-0.281544041,-0.260486675,-0.303192131,-0.27652487,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1029,NDHWS17-0279-C49,1029,1,3,28,B104'S'/NDSW0612//NDSW1379,212,177,27,1,106.54,194,0.064136041,0.055272848,0.046340296,0.077474966,0.111726208,0.08934778,1.157280129,0.002625445,0.41230493,0.179883699,1.027068334,0.442941619,0.081208054,726,8940,-0.322793514,-0.290877596,-0.282987564,-0.278203918,-0.258878476,-0.297296865,-0.274487066,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1030,NDHWS17-0066-C32,1030,1,3,29,NDSW1379/NDSW1370,211,179,28,1,102.19,195,0.063909,0.055787114,0.046412086,0.078141085,0.114147496,0.093171052,1.143854429,0.007854597,0.418530693,0.184696672,1.049988746,0.459054268,0.109395973,978,8940,-0.316174354,-0.291368869,-0.285479693,-0.279574486,-0.266203441,-0.29775669,-0.274561474,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1031,NDHWS17-0045-C47,1031,1,3,30,NDSW0932/NDSW10067'S',212,177,30,1,104.74,196,0.063388558,0.054909628,0.045995622,0.076486667,0.110588316,0.090152352,1.152153639,0.004457316,0.410258073,0.180360632,1.019719505,0.445254801,0.096085011,859,8940,-0.325591653,-0.297826472,-0.2888552,-0.280488732,-0.260302926,-0.303835894,-0.27435645,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1032,NDHWS17-0255-C55,1032,1,3,31,NDSW10117'S'/NDSW0612,211,179,28,2,98.48,197,0.062341506,0.054878972,0.045667126,0.076617295,0.112418475,0.093354343,1.134405324,0.010548885,0.418248681,0.186351263,1.052709146,0.464946272,0.124161074,1110,8940,-0.324115873,-0.303223754,-0.2965296,-0.290696384,-0.273390682,-0.309523933,-0.285791706,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1033,CHECK_01,1033,1,3,32,00S0313-15/SYSOREN,208,174,25,1,91.61,198,0.060125849,0.054244687,0.044217785,0.076403452,0.113733462,0.104884247,1.105438152,0.023627106,0.436033252,0.193195729,1.103519841,0.486927203,0.199328859,1782,8940,-0.317299876,-0.305818452,-0.299285397,-0.293345678,-0.277295998,-0.310078668,-0.288617224,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1022,GLENN,1022,1,2,22,ND2831//PARSHALL/ND706,204,172,27,1,83.96,199,0.061881584,0.055724676,0.04527807,0.079363997,0.119740129,0.106120764,1.11005784,0.023276722,0.444342495,0.197861336,1.151001552,0.503310574,0.201677852,1803,8940,-0.295232456,-0.271326245,-0.266929484,-0.262513041,-0.251366653,-0.275183253,-0.257911769,19
EX_3_DAP_19_2021_Casselton_YT_05-26_5band.tif,1021,NDHWS17-0187-C21,1021,1,2,23,NDSW1379/4/NDSW1370/3/NDSW0913//NDSW0913/CA909-946W,208,179,29,1,95.91,200,0.063472534,0.055532015,0.046041919,0.078887155,0.11709099,0.095644099,1.14015744,0.010173758,0.431764617,0.19182818,1.116106901,0.483032506,0.131208054,1173,8940,-0.297178881,-0.271366734,-0.265826704,-0.26075917,-0.241866692,-0.278327393,-0.255198113,19
